url,twitterUrl,text,source,createdAt,possiblySensitive,retweetCount,replyCount,likeCount,quoteCount,bookmarkCount,authorType,authorIsVerified,authorIsBlueVerified,authorFollowers,authorFollowing
https://x.com/hms1193/status/1693971474183262381,https://twitter.com/hms1193/status/1693971474183262381,DLSS 3.5 Ray Reconstruction works with all RTX GPUs. 😎 https://t.co/WiTnGcaD4o,Twitter for Android,Tue Aug 22 13:00:46 +0000 2023,False,32,19,267,7,9,user,False,False,8793,992
https://x.com/tomwarren/status/1693971470739747301,https://twitter.com/tomwarren/status/1693971470739747301,Nvidia’s new DLSS 3.5 works on all RTX GPUs to improve the quality of ray tracing. It uses a new Ray Reconstruction technique that works on the RTX 20- and RTX 30-series. Details here: https://t.co/yAOnKMloRv,Twitter Web App,Tue Aug 22 13:00:45 +0000 2023,False,163,53,1280,28,36,user,False,True,279540,1890
https://x.com/LambdaGen/status/1693971355325087948,https://twitter.com/LambdaGen/status/1693971355325087948,"Just announced at Gamescom - Half-Life 2 is getting an RTX Remaster

Developed by community modding teams @Proj17Official, Half-Life 2: Remade Assets, HL2VR Team &amp; @rtb_redux using @nvidia's new RTX Remix technology https://t.co/mPn62umNU5",Twitter Web App,Tue Aug 22 13:00:18 +0000 2023,False,768,87,3806,304,199,user,False,False,28725,392
https://x.com/NVIDIAGeForceUK/status/1693940123514085857,https://twitter.com/NVIDIAGeForceUK/status/1693940123514085857,"🔥 SUMMER OF RTX 🔥

Want your chance to WIN this ASUS display 👀

🟢Share a photo of your current setup
🟢Comment #BeyondFast https://t.co/PXKjKYqKXb",Sprinklr Publishing,Tue Aug 22 10:56:11 +0000 2023,False,102,372,457,2,2,user,False,True,244007,763
https://x.com/NvidiaANZ/status/1693910933771292786,https://twitter.com/NvidiaANZ/status/1693910933771292786,"🔥 SUMMER OF RTX 🔥

Want your chance to WIN this ASUS display 👀

🟢Share a photo of your current setup
🟢Comment #BeyondFast https://t.co/UfBLgwGJo2",Sprinklr Publishing,Tue Aug 22 09:00:12 +0000 2023,False,83,259,282,1,5,user,False,False,42355,697
https://x.com/EthRonArt/status/1693702552573890983,https://twitter.com/EthRonArt/status/1693702552573890983,"y'all aint ready for man rtx
#roblox #robloxugc #ugc #robloxdev #robloxrizz https://t.co/ByAUVDxhC6",Twitter Web App,Mon Aug 21 19:12:10 +0000 2023,False,726,205,6776,35,443,user,False,False,3577,401
https://x.com/NVIDIAGeForce/status/1693630481936290098,https://twitter.com/NVIDIAGeForce/status/1693630481936290098,"🔥  Summer of RTX  Finale🔥

Join us tomorrow as we tune into #Gamescom2023!   

Drop a comment and tell us what you're most excited to see 👀  

#RTXON",Twitter Web App,Mon Aug 21 14:25:47 +0000 2023,False,79,220,592,3,5,user,False,True,3026999,966
https://x.com/NvidiaANZ/status/1693578742331793479,https://twitter.com/NvidiaANZ/status/1693578742331793479,"🔥SUMMER OF RTX 🔥

Here's another chance for YOU to WIN 1 of 460 GeForce RTX 4060 Family GPUs...

All you have to do is:

🟢Tell us what game you played the most this Summer
🟢Comment #BeyondFast https://t.co/0yGoLMAyY4",Sprinklr Publishing,Mon Aug 21 11:00:12 +0000 2023,False,389,2569,1517,10,10,user,False,False,42355,697
https://x.com/Palit_Global/status/1692159351073435801,https://twitter.com/Palit_Global/status/1692159351073435801,"Win the #Palit GeForce RTX 4070 Ti GamingPro White OC!

Place the GamingPro White image in unexpected scenarios to create fun pictures. 

Upload the photo under this post / our FB post with hashtag #PalitGamingProWhite &amp; your country + Follow @Palit_Global.

Open to global.🍀 https://t.co/nHBUD7wpVD",Twitter Web App,Thu Aug 17 13:00:02 +0000 2023,False,65,148,178,3,26,user,False,False,47439,607
https://x.com/gurgavin/status/1694123851804787105,https://twitter.com/gurgavin/status/1694123851804787105,"LOOKS LIKE THE  NVIDIA EARNINGS CALL GOT LEAKED  $NVDA
 https://t.co/FVvsyKyWh0",Twitter for iPhone,Tue Aug 22 23:06:16 +0000 2023,False,190,120,1790,42,60,user,False,True,426985,596
https://x.com/gurgavin/status/1694070560282595818,https://twitter.com/gurgavin/status/1694070560282595818,"NVIDIA’S Q2 EARNINGS TOMORROW IS NOT IMPORTANT

NVIDIA HASENT MISSED A SINGLE EARNINGS IN 4 YEARS

AUGUST OF LAST YEAR $NVDA WAS ABOUT TO MISS ANALYST ESTIMATES SO THEY RELEASED PRELIMINARY NUMBERS TO LOWER THE ESTIMATES 

WHATS ACTUALLY IMPORTANT IS THE GUIDANCE FOR NEXT QUARTER https://t.co/9Rd9oo36pT",Twitter for iPhone,Tue Aug 22 19:34:30 +0000 2023,False,91,57,828,10,45,user,False,True,426985,596
https://x.com/Fxhedgers/status/1694069378353111068,https://twitter.com/Fxhedgers/status/1694069378353111068,NVIDIA OPTIONS SHOW TRADERS POSITIONED FOR OUTSIZED SHARE MOVE OF 11% AFTER EARNINGS $NVDA,TweetDeck Web App,Tue Aug 22 19:29:48 +0000 2023,,72,41,674,29,14,user,False,True,437810,106
https://x.com/gurgavin/status/1694041322485670266,https://twitter.com/gurgavin/status/1694041322485670266,"NVIDIA REPORTS EARNINGS TOMORROW AFTER CLOSE  $NVDA

EXPECTED NUMBERS

REVENUE -&gt; $11.04 BILLION ( UP 64% YoY )

EPS -&gt; $2.07 ( UP 690% YoY )

FREE CASH FLOW -&gt; $3.9 BILLION ( UP 370% YoY)

EXPECTED MOVE -&gt; 9.8%",Twitter for iPhone,Tue Aug 22 17:38:19 +0000 2023,,121,86,1022,15,40,user,False,True,426985,596
https://x.com/Investingcom/status/1694019804024164757,https://twitter.com/Investingcom/status/1694019804024164757,"*HOW MANY TIMES WILL NVIDIA SAY 'AI' ON ITS EARNINGS CALL?

$NVDA https://t.co/hSyrQNln7s",Twitter for Android,Tue Aug 22 16:12:49 +0000 2023,False,37,62,298,7,0,user,False,True,1224243,293
https://x.com/Investingcom/status/1693666083452879181,https://twitter.com/Investingcom/status/1693666083452879181,"⚠️BREAKING:

*NVIDIA SOARS OVER 5% AMID OPTIMISM AHEAD OF EARNINGS

$NVDA https://t.co/MOi3Wd8XM0",Twitter for Android,Mon Aug 21 16:47:15 +0000 2023,False,79,26,449,11,3,user,False,True,1224243,293
https://x.com/DivesTech/status/1693517553413378285,https://twitter.com/DivesTech/status/1693517553413378285,"This is one of the most important earnings weeks of the year with the ""Godfather of AI"" CEO Jensen Huang and Nvidia reporting its highly anticipated earnings on Wed after the bell.   We expect a bullish outlook from Nvidia that speaks to unprecedented AI demand in the field. 🐂🔥",Twitter for iPhone,Mon Aug 21 06:57:03 +0000 2023,,52,47,468,7,5,user,False,True,164022,336
https://x.com/Fxhedgers/status/1693428227497402770,https://twitter.com/Fxhedgers/status/1693428227497402770,NVIDIA STOCK WILL GO __ AFTER EARNINGS ON WEDS,TweetDeck Web App,Mon Aug 21 01:02:06 +0000 2023,,18,26,77,2,6,user,False,True,437810,106
https://x.com/GarethSoloway/status/1693383950134059149,https://twitter.com/GarethSoloway/status/1693383950134059149,"Top 5 Things Every Trader Should Be Watching This Week...

1. #NVIDIA $NVDA Earnings Wed (After Market Close)
This stock has become the golden child of the stock market and the risk on environment. Valuation is insane but justified by bulls based on the incredible growth #AI is bringing. Consensus estimates are for $2.07 in earnings on revenue of $11.09B. Whisper numbers put earnings at $2.13.

To justify current price, they will have to blow away the whisper number, likely coming in north of $2.25/share with revenue of $11.50B+. It is possible they do it. I give it 50/50.

With a $1T valuation, this report will be huge for the overall market, especially after $AAPL $MSFT fell sharply on earnings.

2. Jerome Powell's Speech from Jackson Hole on Friday...

Federal Reserve chairman Jerome Powell will be holding the annual huddle in #JacksonHole, WY. With the minutes from last week being extremely hawkish, China's economy in freefall, yields at multi-decade highs, this is his chance to guide the markets into the September Fed meeting. Investors will likely have a great idea of whether the Fed will hike or not by Friday mid-morning. His speech is slated for 10:05am ET.

3.  10 Year Yields....

The 10 year yield knocked on 4.33% this past Thursday. This is a double top from October '22 when it hit the same level. Please note that the #StockMarket was 20% lower. This puts investors in a precarious position if yields breakout. Markets have been pricing in a more dovish Fed for the last year and keep getting disappointed. Now 5 year inflation expectations are north of 2.5%. At some point the markets have to recognize inflation may be stickier than first thought, in which case the Federal Reserve may need to keep rates higher for longer.

Remember, the higher the yield goes, the more money gets coaxed out of stocks for the safety of bonds with a guarantee on the return. 

The 2 and 10 yr yields are inching a little closer. While still inverted, note that historically it's when yields un-invert that a recession hits. With the jobs market still super strong, a recession at earliest would be Dec 2023 or first quarter 2024. Watch the yields for an un-inversion as a great signal.

4. Japan...
Most investors don't realize Japan is important to US markets...it is. Japan has had near zero interest rates for the last 40+ years. This made them the biggest buyers of US treasuries. Yes, they hold the most US debt of any country. With inflation finally hitting Japan, they are loosening their yield curve control which may make US debt less attractive. Watch the USD/JPY.

5. China...
The 2nd largest economy is in major trouble. However, because China has authoritarian rule, they can print money at will. This is unlike the United States that has to deal with 2 houses of congress. With major deflation, China has even more leeway to print massive amounts of money to reignite their economy. I would expect some sort of economic stimulus package early this week as they try and stem the panic. US markets should like an epic stimulus package.

Bonus...#Bitcoin
Bitcoin continues to hold above the 25,000 level, its next major technical support. Rumors that something is coming with #Binance have been swelling. As a technician, just watch the 25k level. If it holds, price can retest 28k (resistance). If 25k breaks, 20k will be the next stop.

I continue to hold the view that the only way we see a break of double bottom on $BTC is if the US equity markets collapse 20%+ in the coming 6-12 months. I do think there is a real possibility of that.",Twitter Web App,Sun Aug 20 22:06:09 +0000 2023,,331,107,2141,24,401,user,False,True,228754,733
https://x.com/TrendSpider/status/1693382403090202975,https://twitter.com/TrendSpider/status/1693382403090202975,"$NVDA Nvidia has gapped up on back to back earnings beats leaving behind a gap graveyard. 

They report earnings on Wednesday after close. EPS forecast is $1.69 (+428% YoY) https://t.co/99SNuXmmFM",Twitter Web App,Sun Aug 20 22:00:01 +0000 2023,False,45,34,296,3,13,user,False,False,450743,1628
https://x.com/Investingcom/status/1693337910408310896,https://twitter.com/Investingcom/status/1693337910408310896,*WILL NVIDIA BEAT OR MISS ON EARNINGS? $NVDA,Twitter Web App,Sun Aug 20 19:03:13 +0000 2023,False,40,65,254,6,3,user,False,True,1224243,293
https://x.com/gurgavin/status/1693334392440050047,https://twitter.com/gurgavin/status/1693334392440050047,"NVIDIA REPORTS EARNINGS ON WEDNESDAY AFTER CLOSE  $NVDA

EXPECTED NUMBERS

REVENUE -&gt; $11.04 BILLION ( UP 64% YoY )

EPS -&gt; $2.07 ( UP 690% YoY )

FREE CASH FLOW -&gt; $3.9 BILLION ( UP 370% YoY)",Twitter for iPhone,Sun Aug 20 18:49:14 +0000 2023,,143,107,1283,24,60,user,False,True,426985,596
https://x.com/StockMKTNewz/status/1693273428638212215,https://twitter.com/StockMKTNewz/status/1693273428638212215,Merry Nvidia $NVDA earnings week to all that celebrate https://t.co/C5jKOaS0sO,Twitter for iPhone,Sun Aug 20 14:46:59 +0000 2023,False,66,41,651,6,11,user,False,True,555958,389
https://x.com/SethCL/status/1693256196210282968,https://twitter.com/SethCL/status/1693256196210282968,"Fundstrat's Tom Lee

Since 1990, when McClellan Oscillator crosses below -50, majority of market bottoms occur w/in 15 days.

""...anticipate bottom around Nvidia earnings/Jackson Hole...""

$SPX $SPY $QQQ $DIA $NVDA h/t @fundstrat https://t.co/bEXfIjJQrZ",Twitter Web App,Sun Aug 20 13:38:31 +0000 2023,False,93,28,330,10,72,user,False,True,50977,598
https://x.com/StockMKTNewz/status/1692597508394889485,https://twitter.com/StockMKTNewz/status/1692597508394889485,"Early look at the largest stocks that report earnings next week

Nvidia $NVDA
Intuit $INTU
Lowe's $LOW
RBC $RY
$TD
Medtronic $MDT
Analog Devices $ADI
NetEase $NTES
Workday $WDAY
Marvell $MRVL
Snowflake $SNOW
Baidu $BIDU
AutoDesk $ADSK
Dollar Tree $DLTR
$ULTA
Zoom $ZM",Twitter Web App,Fri Aug 18 18:01:07 +0000 2023,,35,8,200,2,7,user,False,True,555958,389
https://x.com/PowerGPU/status/1694103198259093702,https://twitter.com/PowerGPU/status/1694103198259093702,Who needs a PC for Starfield? https://t.co/DJMZwovJAc,Twitter for iPhone,Tue Aug 22 21:44:12 +0000 2023,False,75,262,773,4,8,user,False,True,404845,2645
https://x.com/LinaAsahi/status/1694015792701133121,https://twitter.com/LinaAsahi/status/1694015792701133121,"Our open source Apple M1 GPU driver is now officially conformant with OpenGL ES 3.1!!!! 🎉🎉🎉

https://t.co/AukNNpNSuv",Twitter Web App,Tue Aug 22 15:56:52 +0000 2023,False,146,35,946,12,31,user,False,False,34202,179
https://x.com/PowerGPU/status/1693999344587071969,https://twitter.com/PowerGPU/status/1693999344587071969,"Oh, what is this? https://t.co/0pvSi5ABRV",Twitter Web App,Tue Aug 22 14:51:31 +0000 2023,False,180,106,2995,91,56,user,False,True,404845,2645
https://x.com/Sebasti66855537/status/1693863381847949435,https://twitter.com/Sebasti66855537/status/1693863381847949435,"As expected, Immortals of Aveum runs like complete garbage even on the most powerful CPU/GPU combo on the planet according to Wccftech.

Source:
https://t.co/ORJUEkzCt0 https://t.co/U4Sz9UZmtQ",Twitter Web App,Tue Aug 22 05:51:15 +0000 2023,False,18,35,164,7,6,user,False,False,4042,1447
https://x.com/PowerGPU/status/1693698999507726577,https://twitter.com/PowerGPU/status/1693698999507726577,"Y'all about to see a legit movie from this trip visiting Georgenofound, Dream, and Sapnap in LA https://t.co/Hl51SbhDKf",Twitter Web App,Mon Aug 21 18:58:03 +0000 2023,False,175,89,2761,18,65,user,False,True,404845,2645
https://x.com/PowerGPU/status/1693686236261625977,https://twitter.com/PowerGPU/status/1693686236261625977,"Dream vs Georgenotfound monitor setup. Which one do you prefer?

Dream's setup on the left 
George's setup on the right https://t.co/3Vigy6w0RT",Twitter Web App,Mon Aug 21 18:07:20 +0000 2023,False,252,262,4177,109,115,user,False,True,404845,2645
https://x.com/akshay_pachaar/status/1693602942518190575,https://twitter.com/akshay_pachaar/status/1693602942518190575,"Master Finetuning LLMs on a single GPU!

The NeurIPS 2023 Efficiency Challenge is here & it focuses on training 1 LLM on 1 GPU for 1 Day.

Here's a quick start guide for you:

1️⃣ Competition Overview:

❗️GPUs:

Since only 1 GPU is allowed, this challenge is a nice testbed for experimenting with efficient finetuning techniques without worrying too much about the infra.

Following two Nvidia GPUs are allowed:

• A100 (40 GB RAM)

• RTX 4090 (24 GB RAM)

❗️Models:

All three transformer LLM architecture types are allowed: encoders, encoder-decoders, and decoders.

Check image below to see all the allowed models!

❗️Data and Tasks:

Max context length is 2048 tokens (approx. 1500 words).

Evaluation will be on English text.

Participants should submit training and evaluation codes, including steps to train the base model for up to 24hrs using an ""open source"" dataset.

Permitted datasets listed below 👇

• Databricks-Dolly-15 (15k instruction-response pairs)
• OpenAssistant Conversations Dataset (oasst1)

2️⃣ The Official Starter Kit:

The NeurIPS efficiency challenge organizers selected the LightningAI's Lit-GPT  repository as the official starter kit!

An open-source GitHub repository that implements methods and tools for loading popular LLMs

Lit-GPT implements the currently most relevant LLMs for this competition, That you can also see in the image below!

❗️Link to the repository in next tweet!

3️⃣ Setting Up a Project Environment

Here's a 6 step Quickstart guide to get you up and running for the challenge.

🔹 Set up Lit-GPT
🔹 Save GPU memory
🔹 Experiment & evaluate LLMs

Link to the complete guide in next tweet ⬇️ 

Cheers! 🥂",Twitter Web App,Mon Aug 21 12:36:21 +0000 2023,False,116,13,434,1,292,user,False,True,187649,466
https://x.com/SebAaltonen/status/1693517925003497764,https://twitter.com/SebAaltonen/status/1693517925003497764,Switch handheld mode GPU is ~200GFLOP/s. This is equal to low end mobile phones (and ~10x slower than high end phones). Why mobile games today don't look this good?,Twitter Web App,Mon Aug 21 06:58:32 +0000 2023,,45,123,549,10,70,user,False,False,40720,250
https://x.com/WorldEverett/status/1693195662832128480,https://twitter.com/WorldEverett/status/1693195662832128480,"I'm trying to use Stable Diffusion while not destroying my gpu - huge thanks to the real wizard of Oz behind the curtain @followmarcos for helping me out many times to start using SD 🧡 

MJ prompt in alt. 

 #midjourney #stablediffusion https://t.co/KMVWqwS07e",Twitter Web App,Sun Aug 20 09:37:58 +0000 2023,False,35,55,512,7,350,user,False,True,17987,596
https://x.com/HamelHusain/status/1692937313234674064,https://twitter.com/HamelHusain/status/1692937313234674064,"Lots of people upgrading/building GPU rigs (<= 4 GPUs) right now.  But I don't think people are reading @Tim_Dettmers blogs closely enough.  

- NVLink doesn't matter 
- PCI-E lanes don't matter much
- Dont get confused b/w the newer RTX 6000 Ada and A6000 (the newer one doesn't have NVLink but doesn't matter)

https://t.co/xdAVAyWlM1",Twitter for iPhone,Sat Aug 19 16:31:23 +0000 2023,,26,13,198,1,224,user,False,True,33843,2033
https://x.com/OfficialPCMR/status/1692923269010047051,https://twitter.com/OfficialPCMR/status/1692923269010047051,"You buy the GPU of your dreams, go install it, and see this.
What do?

https://t.co/NAyxdQs3Sw https://t.co/95ZfksiyKN",Later Media,Sat Aug 19 15:35:34 +0000 2023,False,44,525,1022,35,13,user,False,True,509639,919
https://x.com/PowerGPU/status/1692788120423383448,https://twitter.com/PowerGPU/status/1692788120423383448,"We finished up all three setups for Dream, George and Sapnap.

We are still not done. We still have a giveaway and need to edit the vlog.

Have a good night 💤",Twitter for iPhone,Sat Aug 19 06:38:33 +0000 2023,,66,28,1686,9,9,user,False,True,404845,2645
https://x.com/HamelHusain/status/1692710723460432158,https://twitter.com/HamelHusain/status/1692710723460432158,What's your favorite/easiest way of doing distributing fine-tuning when your LLM doesn't fit on 1 GPU?   I'm collecting a list,Twitter for iPhone,Sat Aug 19 01:31:00 +0000 2023,,23,18,229,1,261,user,False,True,33843,2033
https://x.com/NVIDIAGeForce/status/1692570179505451473,https://twitter.com/NVIDIAGeForce/status/1692570179505451473,"⚠️ THIS IS NOT A DRILL  ⚠️

Up for grabs is the very first RTX 40 Series PC build from GeForce Garage.  

🟢 Tag someone who deserves this upgrade 
🟢 Comment #BeyondFast  

System Specs
GPU: GeForce RTX 4090 
Chassis: Cooler Master MasterFrame 700 Motherboard: EVGA Z690 Dark K|NGP|N 
CPU: Intel i9-12900k 
RAM: 32GB G.Skill Trident Z5  
Power: EVGA SuperNova 1200W 
Cooling: EK Water Blocks 
Cables: CableMod",Twitter Web App,Fri Aug 18 16:12:31 +0000 2023,False,1367,9824,6082,72,118,user,False,True,3026999,966
https://x.com/ryanshrout/status/1692525617898807465,https://twitter.com/ryanshrout/status/1692525617898807465,"You can download the Intel PresentMon tool here: https://t.co/nlahst31ZA and then play around with real-time charting, GPU telemetry, capture data for post-gaming analysis. Lots of options, lots of powerful features. And you get to see cool visuals like this: https://t.co/RzqKdjRljx",Twitter Web App,Fri Aug 18 13:15:27 +0000 2023,False,47,20,275,12,62,user,False,True,18543,1737
https://x.com/IntelGraphics/status/1692523427943600348,https://twitter.com/IntelGraphics/status/1692523427943600348,"#IntelArc Graphics keeps getting better, and we have some exciting news to share:

📈DX11 Performance Boosted
⚙️Measuring System Performance with GPU Busy
🧑‍💻Intel PresentMon Beta Tool - Get it today!  

Go here for the latest Intel Arc Graphics update. https://t.co/zZRHub1FOP https://t.co/j51RxJoypd",Twitter Web App,Fri Aug 18 13:06:45 +0000 2023,False,125,70,1758,22,40,user,False,False,66070,784
https://x.com/GamersNexus/status/1692522692778344909,https://twitter.com/GamersNexus/status/1692522692778344909,"Cool new utilities for both reviewers (benchmarking tools) and enthusiasts (on-screen overlay/display) out today. There's a big update to the Open Source PresentMon utility that focuses on surfacing a new metric called ""GPU Busy."" Learn more here: https://t.co/6nRlq4FN7c",Twitter Web App,Fri Aug 18 13:03:50 +0000 2023,False,71,39,1210,6,27,user,False,True,307464,252
https://x.com/Sebasti66855537/status/1692365574528020562,https://twitter.com/Sebasti66855537/status/1692365574528020562,"So after combing through Starfield preload files on PC, I don't see any sign of it supporting DLSS/XeSS. If true I think this would generate a lot of backlash for Bethesda &amp; AMD (due to their refusal to confirm whether they block rival GPU vendor techs in their sponsored games). https://t.co/U67On3x6Kt",Twitter Web App,Fri Aug 18 02:39:30 +0000 2023,False,59,101,388,45,29,user,False,False,4042,1447
https://x.com/PowerGPU/status/1692316131921649718,https://twitter.com/PowerGPU/status/1692316131921649718,"Live with @sapnap building @dreamwastaken new PC

https://t.co/jPCnPXfVPO https://t.co/sMJYLJNb3Q",Twitter for iPhone,Thu Aug 17 23:23:02 +0000 2023,False,88,89,2774,131,40,user,False,True,404845,2645
https://x.com/TCMF2/status/1692284153264255477,https://twitter.com/TCMF2/status/1692284153264255477,"PS5 PRO | holiday 2024 

Spec Sheet

Specifications based on recent reports | rumors 

✅ Code Name : Project Trinity 

✅ Chip name : Viola 

✅ CPU : 8 ZEN 4 Cores ( Custom ) - Could be Zen 5 by launch but most likely 4 | clocked over 3.6 GHz 

✅ GPU : 30 WGP / 60 CUs | RDNA 3 or 3.5 | clocked at 2.7Ghz  | 96 ROPS

✅ RAM : 16GB GDDR6 ( some DDR5 possibly for OS ) | 18 000 mts ( mega transfer per second ) 

✅ SSD : Potentially Larger and Faster 

✅ Chip : TSMC 5nm or 4nm 

✅ Potentially significantly improved Tempest Engine

- PS5Themes | PlayStation",Twitter for iPhone,Thu Aug 17 21:15:57 +0000 2023,False,160,185,1091,57,78,user,False,True,63719,824
https://x.com/NVIDIAGeForce/status/1693306588692615169,https://twitter.com/NVIDIAGeForce/status/1693306588692615169,"🔥 SUMMER OF RTX 🔥  

Want your chance to WIN this ASUS display 👀  

🟢Share a photo of your current setup
🟢Comment #BeyondFast",Twitter Web App,Sun Aug 20 16:58:45 +0000 2023,False,356,1400,2135,9,64,user,False,True,3026999,966
https://x.com/HamelHusain/status/1692937313234674064,https://twitter.com/HamelHusain/status/1692937313234674064,"Lots of people upgrading/building GPU rigs (<= 4 GPUs) right now.  But I don't think people are reading @Tim_Dettmers blogs closely enough.  

- NVLink doesn't matter 
- PCI-E lanes don't matter much
- Dont get confused b/w the newer RTX 6000 Ada and A6000 (the newer one doesn't have NVLink but doesn't matter)

https://t.co/xdAVAyWlM1",Twitter for iPhone,Sat Aug 19 16:31:23 +0000 2023,,26,13,198,1,224,user,False,True,33843,2033
https://x.com/NVIDIAGeForce/status/1692570179505451473,https://twitter.com/NVIDIAGeForce/status/1692570179505451473,"⚠️ THIS IS NOT A DRILL  ⚠️

Up for grabs is the very first RTX 40 Series PC build from GeForce Garage.  

🟢 Tag someone who deserves this upgrade 
🟢 Comment #BeyondFast  

System Specs
GPU: GeForce RTX 4090 
Chassis: Cooler Master MasterFrame 700 Motherboard: EVGA Z690 Dark K|NGP|N 
CPU: Intel i9-12900k 
RAM: 32GB G.Skill Trident Z5  
Power: EVGA SuperNova 1200W 
Cooling: EK Water Blocks 
Cables: CableMod",Twitter Web App,Fri Aug 18 16:12:31 +0000 2023,False,1367,9824,6082,72,118,user,False,True,3026999,966
https://x.com/NVIDIAGeForce/status/1692200049521103310,https://twitter.com/NVIDIAGeForce/status/1692200049521103310,"🔥 SUMMER OF RTX 🔥

Here's another chance for YOU to WIN 1 of 460 GeForce RTX 4060 Family GPUs...

All you have to do is:

🟢Tell us what game you played the most this Summer
🟢Comment #BeyondFast",Twitter Web App,Thu Aug 17 15:41:46 +0000 2023,False,1311,10681,6838,33,62,user,False,True,3026999,966
https://x.com/Palit_Global/status/1692159351073435801,https://twitter.com/Palit_Global/status/1692159351073435801,"Win the #Palit GeForce RTX 4070 Ti GamingPro White OC!

Place the GamingPro White image in unexpected scenarios to create fun pictures. 

Upload the photo under this post / our FB post with hashtag #PalitGamingProWhite &amp; your country + Follow @Palit_Global.

Open to global.🍀 https://t.co/nHBUD7wpVD",Twitter Web App,Thu Aug 17 13:00:02 +0000 2023,False,65,148,179,3,26,user,False,False,47439,607
https://x.com/Level_Photo/status/1692222255072227557,https://twitter.com/Level_Photo/status/1692222255072227557,"Blur or remove your background directly in OBS Studio with this plugin.

(Yes, I know Nvidia broadcast does it too, so happy that you own a 20+ series GPU, here's a cookie. Now let me show people alternatives, k bai luv u) https://t.co/1VhEryd9Pn",Twitter Web App,Thu Aug 17 17:10:00 +0000 2023,False,75,21,462,4,143,user,False,False,13941,775
https://x.com/PowerGPU/status/1692196865717289394,https://twitter.com/PowerGPU/status/1692196865717289394,"A little behind the scenes from yesterday. How did @GeorgeNotFound do apply thermal compound?

On a scale of 1-10

For a better way...let us do it for you https://t.co/BPIFYcCRxD https://t.co/pa8NVjFCmN",Twitter Web App,Thu Aug 17 15:29:06 +0000 2023,False,124,37,1837,7,84,user,False,True,404838,2645
https://x.com/PowerGPU/status/1692041554620555280,https://twitter.com/PowerGPU/status/1692041554620555280,What were we talking about here? https://t.co/sE1Ibhf28y,Twitter Web App,Thu Aug 17 05:11:57 +0000 2023,False,100,60,2132,1,25,user,False,True,404838,2645
https://x.com/PowerGPU/status/1691965323178807717,https://twitter.com/PowerGPU/status/1691965323178807717,How do you all like @GeorgeNotFound's new PC? https://t.co/QC9uiZgG8j,Twitter Web App,Thu Aug 17 00:09:02 +0000 2023,False,226,152,5895,60,33,user,False,True,404838,2645
https://x.com/stats_feed/status/1694004845966188690,https://twitter.com/stats_feed/status/1694004845966188690,"Foreign born CEOs of American companies:

🇮🇳 Alphabet Google
🇮🇳 Adobe
🇲🇾 Broadcom
🇬🇧 Coca-Cola
🇮🇳 IBM
🇫🇷 Instacart
🇮🇳 Honeywell 
🇪🇸 Johnson & Johnson
🇵🇰 KFC
🇩🇪 Mastercard
🇮🇳 Micron Technology
🇮🇳 Microsoft
🇹🇼 Nvidia
🇮🇱 Oracle
🇪🇸 PepsiCo
🇬🇷 Pfizer
🇮🇳 Starbucks
🇮🇪 Stripe
🇿🇦 Tesla, SpaceX
🇬🇧 UnitedHealth
🇮🇳 World Bank
🇨🇳 Zoom",Twitter for iPhone,Tue Aug 22 15:13:23 +0000 2023,,4178,1657,34885,630,1558,user,False,True,3961483,569
https://x.com/NVIDIAGeForce/status/1694003740733542455,https://twitter.com/NVIDIAGeForce/status/1694003740733542455,"Powered by NVIDIA supercomputer-trained AI, new DLSS 3.5 with Ray Reconstruction enhances ray-traced image quality for intensive ray-traced games and apps.

🟢 Max FPS
🟢 Max Quality
🟢 Powered by AI

#BeyondFast https://t.co/TMKLat4PvD",Twitter Web App,Tue Aug 22 15:08:59 +0000 2023,False,90,46,702,27,10,user,False,True,3026999,966
https://x.com/NVIDIAGeForce/status/1693990413009649776,https://twitter.com/NVIDIAGeForce/status/1693990413009649776,"Join us as we tune in to the last Summer of RTX show at #Gamescom2023 

Up for grabs is a GeForce RTX 4090 👀 Want it!?

🟢 Like this post
🟢 Comment #BeyondFast https://t.co/3VdMRqsOui",Twitter Web App,Tue Aug 22 14:16:01 +0000 2023,False,1316,18735,18615,64,51,user,False,True,3026999,966
https://x.com/Schuldensuehner/status/1693987789103386933,https://twitter.com/Schuldensuehner/status/1693987789103386933,#Nvidia establishes itself in the $1 trillion club. But expectations for Wednesday's numbers are immense. https://t.co/ann0QfsIw1,Twitter Web App,Tue Aug 22 14:05:36 +0000 2023,False,131,24,693,11,14,user,False,True,348060,359
https://x.com/StockMKTNewz/status/1693979040871285050,https://twitter.com/StockMKTNewz/status/1693979040871285050,Nvidia $NVDA just opened trading today at new ALL TIME HIGHS https://t.co/27pnaWUsN2,Twitter for iPhone,Tue Aug 22 13:30:50 +0000 2023,False,89,50,1042,12,10,user,False,True,555959,389
